ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
355.00	531.00	802.00	0.00	148.00	13300.00	0.94	2.91	1.16	322.00	13300.00	89.86	25.00	134.00	36.51	1333.33	9.85	0.00	89.86	0.00	0.00	0.00	0.73	148.00	1.31	0.15	0.01	7.73	0.05	240.50	-161332.22	36850720.00	
356.00	409.00	137.00	0.00	141.00	4234.00	0.74	1.48	0.04	150.00	4234.00	30.03	25.00	35.00	2.49	6.20	1.37	0.00	30.03	0.00	0.00	0.00	0.54	141.00	1.25	0.07	0.03	5.57	0.52	2.63	-0.95	774.32	
357.00	66.00	387.00	0.00	141.00	3741.00	0.90	2.27	2.82	198.00	3741.00	26.53	23.00	28.00	0.97	0.94	0.94	0.00	26.53	0.00	0.00	0.00	0.63	141.00	1.25	0.04	0.10	3.66	0.54	1.62	-1.21	11.37	
358.00	1128.00	842.00	0.00	141.00	5035.00	0.94	2.85	1.69	192.00	5035.00	35.71	25.00	50.00	7.41	54.88	3.41	0.00	35.71	0.00	0.00	0.00	0.64	141.00	1.25	0.08	0.01	7.23	0.23	16.00	374.08	57657.05	
359.00	1068.00	365.00	0.00	139.00	3874.00	0.72	1.43	2.66	195.00	3874.00	27.87	25.00	31.00	1.23	1.50	1.32	0.00	27.87	0.00	0.00	0.00	0.54	139.00	1.23	0.03	0.07	4.19	0.53	2.08	0.13	27.09	
360.00	1294.00	757.00	0.00	139.00	7761.00	0.90	2.33	2.27	238.00	7761.00	55.83	25.00	85.00	19.54	381.65	7.97	0.00	55.83	0.00	0.00	0.00	0.66	139.00	1.23	0.11	0.01	7.50	0.15	138.28	-430.78	2273599.00	
361.00	464.00	98.00	0.00	138.00	4022.00	0.93	2.63	2.60	252.00	4022.00	29.14	25.00	39.00	3.05	9.28	2.40	0.00	29.14	0.00	0.00	0.00	0.70	138.00	1.22	0.00	0.02	5.89	0.35	11.20	173.63	3113.84	
362.00	138.00	534.00	0.00	138.00	3701.00	0.68	1.36	0.34	154.00	3701.00	26.82	24.00	33.00	1.44	2.06	0.93	0.00	26.82	0.00	0.00	0.00	0.53	138.00	1.22	0.07	0.08	4.16	0.57	1.54	14.03	147.02	
363.00	113.00	281.00	0.00	136.00	3870.00	0.67	1.34	0.67	156.00	3870.00	28.46	25.00	33.00	1.80	3.24	1.17	0.00	28.46	0.00	0.00	0.00	0.53	136.00	1.20	0.08	0.05	4.83	0.54	1.98	9.45	282.24	
364.00	530.00	744.00	0.00	134.00	4307.00	0.71	1.42	3.06	140.00	4307.00	32.14	25.00	38.00	3.30	10.90	1.95	0.00	32.14	0.00	0.00	0.00	0.53	134.00	1.18	0.06	0.02	6.06	0.39	6.21	-83.75	2261.84	
365.00	105.00	56.00	0.00	133.00	4912.00	0.79	1.64	0.49	180.00	4912.00	36.93	25.00	52.00	7.96	63.32	3.40	0.00	36.93	0.00	0.00	0.00	0.57	133.00	1.18	0.08	0.01	6.97	0.33	12.15	735.90	95665.26	
366.00	686.00	84.00	0.00	132.00	3871.00	0.81	1.71	1.87	170.00	3871.00	29.33	23.00	36.00	3.31	10.92	1.65	0.00	29.33	0.00	0.00	0.00	0.56	132.00	1.17	0.09	0.02	5.86	0.39	4.20	78.49	2482.66	
367.00	1328.00	283.00	0.00	132.00	7193.00	0.80	1.68	0.18	160.00	7193.00	54.49	25.00	81.00	17.80	316.91	7.89	0.00	54.49	0.00	0.00	0.00	0.54	132.00	1.17	0.07	0.01	7.51	0.19	87.75	-9733.09	1826630.50	
368.00	516.00	615.00	0.00	131.00	7548.00	0.91	2.46	3.01	176.00	7548.00	57.62	25.00	88.00	20.35	414.10	9.16	0.00	57.62	0.00	0.00	0.00	0.60	131.00	1.16	0.08	0.01	7.40	0.19	142.26	-9567.47	2838541.50	
369.00	95.00	551.00	0.00	130.00	4183.00	0.91	2.42	0.00	168.00	4183.00	32.18	25.00	41.00	3.83	14.67	2.01	0.00	32.18	0.00	0.00	0.00	0.58	130.00	1.15	0.09	0.02	6.20	0.42	3.88	-53.60	4885.67	
370.00	307.00	464.00	0.00	129.00	3932.00	0.88	2.13	1.76	200.00	3932.00	30.48	25.00	37.00	3.26	10.61	1.68	0.00	30.48	0.00	0.00	0.00	0.56	129.00	1.14	0.08	0.02	5.99	0.43	3.91	-28.98	1960.91	
371.00	157.00	585.00	0.00	128.00	3563.00	0.80	1.67	1.50	135.00	3563.00	27.84	25.00	33.00	2.22	4.91	1.53	0.00	27.84	0.00	0.00	0.00	0.54	128.00	1.13	0.00	0.03	5.41	0.47	3.51	21.92	502.09	
372.00	691.00	158.00	0.00	127.00	3760.00	0.62	1.28	0.03	154.00	3760.00	29.61	24.00	38.00	2.85	8.13	1.80	0.00	29.61	0.00	0.00	0.00	0.50	127.00	1.12	0.06	0.02	5.77	0.39	5.00	2.95	1044.78	
373.00	493.00	296.00	0.00	124.00	3512.00	0.77	1.56	1.79	150.00	3512.00	28.32	25.00	33.00	1.87	3.50	1.24	0.00	28.32	0.00	0.00	0.00	0.51	124.00	1.10	0.06	0.04	4.98	0.52	2.06	-2.06	248.08	
374.00	540.00	569.00	0.00	124.00	5788.00	0.43	1.11	2.05	156.00	5788.00	46.68	25.00	71.00	13.81	190.74	7.25	0.00	46.68	0.00	0.00	0.00	0.48	124.00	1.10	0.05	0.01	7.45	0.08	91.96	696.26	574839.94	
375.00	463.00	191.00	0.00	123.00	3668.00	0.81	1.69	1.23	150.00	3668.00	29.82	25.00	36.00	2.45	6.00	1.34	0.00	29.82	0.00	0.00	0.00	0.55	123.00	1.09	0.08	0.03	5.37	0.57	2.08	0.38	966.65	
376.00	1263.00	217.00	0.00	123.00	3998.00	0.84	1.85	1.30	176.00	3998.00	32.50	24.00	47.00	5.77	33.32	2.75	0.00	32.50	0.00	0.00	0.00	0.56	123.00	1.09	0.08	0.01	6.71	0.30	9.74	406.45	22211.14	
377.00	465.00	178.00	0.00	120.00	3290.00	0.76	1.54	2.15	168.00	3290.00	27.42	24.00	32.00	1.21	1.46	1.07	0.00	27.42	0.00	0.00	0.00	0.54	120.00	1.06	0.09	0.09	3.97	0.58	1.57	3.79	48.73	
378.00	664.00	506.00	0.00	120.00	9171.00	0.81	1.69	1.78	160.00	9171.00	76.43	26.00	131.00	31.89	1016.87	12.00	0.00	76.43	0.00	0.00	0.00	0.54	120.00	1.06	0.11	0.01	7.55	0.05	321.57	-17970.62	18983472.00	
379.00	1340.00	300.00	0.00	116.00	6004.00	0.87	2.01	1.80	153.00	6004.00	51.76	25.00	77.00	14.51	210.57	6.72	0.00	51.76	0.00	0.00	0.00	0.57	116.00	1.03	0.11	0.01	7.33	0.07	92.41	-3719.40	659187.25	
380.00	999.00	592.00	0.00	116.00	5904.00	0.74	1.49	0.25	150.00	5904.00	50.90	25.00	80.00	17.91	320.91	7.77	0.00	50.90	0.00	0.00	0.00	0.50	116.00	1.03	0.07	0.01	7.29	0.12	80.27	537.33	1780841.25	
381.00	1164.00	251.00	0.00	115.00	6784.00	0.71	1.43	0.28	130.00	6784.00	58.99	26.00	98.00	21.34	455.46	9.22	0.00	58.99	0.00	0.00	0.00	0.51	115.00	1.02	0.08	0.01	7.47	0.10	102.60	-6943.20	3763375.75	
382.00	864.00	589.00	0.00	115.00	6320.00	0.47	1.13	3.08	143.00	6320.00	54.96	25.00	86.00	18.74	351.36	9.19	0.00	54.96	0.00	0.00	0.00	0.49	115.00	1.02	0.06	0.01	7.50	0.10	160.66	-3623.91	1853136.25	
383.00	1263.00	622.00	0.00	114.00	4703.00	0.88	2.10	2.73	176.00	4703.00	41.25	25.00	55.00	9.06	82.07	4.41	0.00	41.25	0.00	0.00	0.00	0.58	114.00	1.01	0.10	0.01	7.09	0.16	34.56	-1015.08	95432.40	
384.00	859.00	691.00	0.00	113.00	3461.00	0.48	1.14	2.10	132.00	3461.00	30.63	23.00	38.00	3.18	10.09	2.28	0.00	30.63	0.00	0.00	0.00	0.48	113.00	1.00	0.07	0.02	6.03	0.31	6.72	-14.26	1566.48	
385.00	245.00	92.00	0.00	111.00	4801.00	0.85	1.92	0.04	120.00	4801.00	43.25	25.00	59.00	9.91	98.26	4.48	0.00	43.25	0.00	0.00	0.00	0.52	111.00	0.98	0.10	0.01	7.11	0.16	25.53	-1286.47	179625.72	
386.00	604.00	65.00	0.00	110.00	3148.00	0.76	1.55	2.29	144.00	3148.00	28.62	25.00	34.00	1.90	3.60	1.85	0.00	28.62	0.00	0.00	0.00	0.51	110.00	0.97	0.00	0.03	5.30	0.44	5.10	17.43	257.74	
387.00	21.00	306.00	0.00	110.00	3135.00	0.78	1.60	0.28	160.00	3135.00	28.50	25.00	32.00	1.90	3.63	1.12	0.00	28.50	0.00	0.00	0.00	0.52	110.00	0.97	0.14	0.04	4.90	0.47	2.76	-6.44	197.55	
388.00	983.00	2.00	0.00	107.00	4761.00	0.92	2.51	3.02	126.00	4761.00	44.50	25.00	83.00	16.04	257.38	7.88	0.00	44.50	0.00	0.00	0.00	0.58	107.00	0.95	0.05	0.01	7.21	0.11	106.92	17381.92	1523509.38	
389.00	1129.00	3.00	0.00	107.00	5186.00	0.83	1.80	2.86	140.00	5186.00	48.47	23.00	85.00	21.78	474.35	6.86	0.00	48.47	0.00	0.00	0.00	0.55	107.00	0.95	0.06	0.01	7.11	0.10	147.39	13726.84	4152490.25	
390.00	1040.00	606.00	0.00	107.00	3163.00	0.50	1.16	2.47	132.00	3163.00	29.56	24.00	37.00	3.17	10.06	2.40	0.00	29.56	0.00	0.00	0.00	0.47	107.00	0.95	0.03	0.02	6.16	0.35	7.35	96.90	2439.79	
391.00	528.00	754.00	0.00	107.00	3452.00	0.73	1.47	2.49	143.00	3452.00	32.26	25.00	38.00	3.40	11.53	2.15	0.00	32.26	0.00	0.00	0.00	0.54	107.00	0.95	0.09	0.02	6.20	0.37	8.36	-105.48	2778.33	
392.00	280.00	103.00	0.00	106.00	4245.00	0.85	1.92	1.64	136.00	4245.00	40.05	25.00	57.00	8.99	80.77	5.28	0.00	40.05	0.00	0.00	0.00	0.55	106.00	0.94	0.06	0.01	6.85	0.31	38.22	-982.92	100009.91	
393.00	2.00	527.00	0.00	106.00	3587.00	0.95	3.20	1.50	120.00	3587.00	33.84	24.00	60.00	9.54	91.05	4.56	0.00	33.84	0.00	0.00	0.00	0.61	106.00	0.94	0.05	0.02	6.45	0.21	40.95	4360.65	196358.16	
394.00	154.00	477.00	0.00	104.00	4830.00	0.75	1.52	2.32	156.00	4830.00	46.44	25.00	66.00	12.98	168.54	5.33	0.00	46.44	0.00	0.00	0.00	0.55	104.00	0.92	0.10	0.01	6.90	0.08	67.19	-867.07	413272.53	
395.00	34.00	86.00	0.00	103.00	2910.00	0.86	1.99	1.80	128.00	2910.00	28.25	24.00	33.00	1.85	3.41	1.62	0.00	28.25	0.00	0.00	0.00	0.55	103.00	0.91	0.09	0.03	5.37	0.43	3.81	1.24	255.79	
396.00	518.00	748.00	0.00	100.00	3070.00	0.66	1.33	2.32	121.00	3070.00	30.70	25.00	36.00	2.98	8.88	1.72	0.00	30.70	0.00	0.00	0.00	0.50	100.00	0.88	0.09	0.02	5.75	0.41	5.05	-41.98	1310.14	
397.00	867.00	171.00	0.00	99.00	2875.00	0.58	1.23	0.40	132.00	2875.00	29.04	24.00	34.00	2.69	7.24	1.62	0.00	29.04	0.00	0.00	0.00	0.50	99.00	0.88	0.07	0.02	5.90	0.41	5.26	-16.02	824.72	
398.00	901.00	646.00	0.00	98.00	3183.00	0.51	1.16	2.66	110.00	3183.00	32.48	25.00	42.00	4.47	20.03	3.47	0.00	32.48	0.00	0.00	0.00	0.47	98.00	0.87	0.00	0.01	6.48	0.32	15.45	-8.01	6854.89	
399.00	898.00	852.00	0.00	98.00	3088.00	0.79	1.62	3.10	104.00	3088.00	31.51	25.00	41.00	4.42	19.53	2.62	0.00	31.51	0.00	0.00	0.00	0.50	98.00	0.87	0.00	0.01	6.41	0.31	9.56	234.28	7703.30	
400.00	121.00	117.00	0.00	97.00	2513.00	0.88	2.09	1.38	120.00	2513.00	25.91	23.00	29.00	1.57	2.46	1.01	0.00	25.91	0.00	0.00	0.00	0.55	97.00	0.86	0.12	0.05	4.73	0.51	2.70	-1.87	101.90	
401.00	378.00	265.00	0.00	96.00	2607.00	0.60	1.25	3.00	99.00	2607.00	27.16	22.00	30.00	1.55	2.41	1.21	0.00	27.16	0.00	0.00	0.00	0.50	96.00	0.85	0.03	0.05	4.62	0.51	2.10	-6.41	125.94	
402.00	351.00	477.00	0.00	95.00	2682.00	0.64	1.30	0.52	110.00	2682.00	28.23	24.00	32.00	1.93	3.73	1.11	0.00	28.23	0.00	0.00	0.00	0.50	95.00	0.84	0.09	0.04	4.80	0.59	1.81	6.60	246.14	
403.00	574.00	3.00	0.00	93.00	3454.00	0.90	2.34	3.09	126.00	3454.00	37.14	21.00	54.00	8.43	71.01	4.68	0.00	37.14	0.00	0.00	0.00	0.53	93.00	0.82	0.09	0.01	7.01	0.11	25.01	-52.71	85333.91	
404.00	30.00	76.00	0.00	90.00	2396.00	0.78	1.61	0.08	104.00	2396.00	26.62	23.00	30.00	1.71	2.93	1.28	0.00	26.62	0.00	0.00	0.00	0.48	90.00	0.80	0.10	0.04	4.78	0.47	2.73	-18.19	209.37	
405.00	125.00	109.00	0.00	88.00	2452.00	0.74	1.48	1.57	140.00	2452.00	27.86	24.00	34.00	2.38	5.66	1.83	0.00	27.86	0.00	0.00	0.00	0.51	88.00	0.78	0.14	0.02	5.71	0.35	5.90	12.45	677.46	
406.00	1189.00	182.00	0.00	87.00	2565.00	0.87	2.01	2.55	130.00	2565.00	29.48	25.00	34.00	2.35	5.53	1.72	0.00	29.48	0.00	0.00	0.00	0.55	87.00	0.77	0.10	0.03	5.44	0.44	4.35	0.52	473.13	
407.00	515.00	291.00	0.00	87.00	2289.00	0.38	1.08	2.48	110.00	2289.00	26.31	23.00	29.00	1.53	2.36	1.12	0.00	26.31	0.00	0.00	0.00	0.48	87.00	0.77	0.07	0.05	4.62	0.56	1.72	-8.47	128.51	
408.00	91.00	75.00	0.00	84.00	2519.00	0.85	1.90	0.16	98.00	2519.00	29.99	25.00	34.00	2.42	5.87	1.88	0.00	29.99	0.00	0.00	0.00	0.51	84.00	0.74	0.10	0.03	5.27	0.52	2.59	17.09	673.77	
409.00	300.00	473.00	0.00	83.00	2433.00	0.49	1.15	1.81	99.00	2433.00	29.31	25.00	34.00	2.78	7.73	1.17	0.00	29.31	0.00	0.00	0.00	0.46	83.00	0.73	0.13	0.02	5.58	0.43	2.71	1.82	1001.06	
410.00	191.00	461.00	0.00	82.00	3445.00	0.81	1.72	2.43	110.00	3445.00	42.01	26.00	62.00	11.34	128.51	5.61	0.00	42.01	0.00	0.00	0.00	0.50	82.00	0.73	0.10	0.01	6.70	0.05	54.60	369.05	226409.75	
411.00	388.00	262.00	0.00	81.00	2306.00	0.70	1.41	2.37	121.00	2306.00	28.47	24.00	35.00	2.55	6.50	1.63	0.00	28.47	0.00	0.00	0.00	0.49	81.00	0.72	0.09	0.03	5.30	0.45	4.40	41.20	943.23	
412.00	622.00	853.00	0.00	81.00	3069.00	0.92	2.60	3.09	102.00	3069.00	37.89	25.00	64.00	10.44	108.95	5.89	0.00	37.89	0.00	0.00	0.00	0.55	81.00	0.72	0.00	0.01	6.81	0.13	46.85	3476.66	239837.03	
413.00	23.00	96.00	0.00	74.00	2078.00	0.90	2.26	3.07	84.00	2078.00	28.08	23.00	31.00	1.37	1.88	1.25	0.00	28.08	0.00	0.00	0.00	0.50	74.00	0.65	0.09	0.10	3.92	0.57	1.80	-13.45	108.76	
414.00	346.00	607.00	0.00	72.00	2089.00	0.68	1.36	1.00	99.00	2089.00	29.01	25.00	38.00	3.01	9.08	2.33	0.00	29.01	0.00	0.00	0.00	0.44	72.00	0.64	0.08	0.02	5.69	0.37	6.86	49.22	1338.88	
415.00	938.00	279.00	0.00	71.00	2323.00	0.91	2.41	2.00	112.00	2323.00	32.72	25.00	43.00	4.95	24.46	3.23	0.00	32.72	0.00	0.00	0.00	0.55	71.00	0.63	0.12	0.01	6.36	0.21	16.42	41.68	8251.42	
416.00	248.00	314.00	0.00	70.00	1944.00	0.76	1.53	0.77	100.00	1944.00	27.77	25.00	32.00	1.65	2.73	1.32	0.00	27.77	0.00	0.00	0.00	0.49	70.00	0.62	0.11	0.06	4.45	0.54	1.96	-5.86	93.28	
417.00	518.00	756.00	0.00	67.00	2084.00	0.79	1.65	0.23	77.00	2084.00	31.10	26.00	37.00	3.35	11.22	1.93	0.00	31.10	0.00	0.00	0.00	0.45	67.00	0.59	0.11	0.02	5.60	0.41	3.98	49.18	2530.85	
418.00	1235.00	413.00	0.00	66.00	2060.00	0.62	1.27	1.33	99.00	2060.00	31.21	25.00	37.00	3.74	14.02	3.07	0.00	31.21	0.00	0.00	0.00	0.44	66.00	0.58	0.06	0.02	5.72	0.34	14.68	-49.78	1649.96	
419.00	43.00	220.00	0.00	62.00	1618.00	0.81	1.71	1.09	90.00	1618.00	26.10	24.00	29.00	1.08	1.17	0.92	0.00	26.10	0.00	0.00	0.00	0.50	62.00	0.55	0.12	0.08	3.86	0.57	1.25	-0.55	18.98	
420.00	696.00	534.00	0.00	61.00	1853.00	0.92	2.59	1.57	65.00	1853.00	30.38	25.00	39.00	3.69	13.61	2.33	0.00	30.38	0.00	0.00	0.00	0.52	61.00	0.54	0.10	0.02	5.61	0.38	6.91	72.96	3114.25	
421.00	313.00	854.00	0.00	60.00	2025.00	0.97	4.04	0.00	68.00	2025.00	33.75	25.00	47.00	6.46	41.78	4.37	0.00	33.75	0.00	0.00	0.00	0.58	60.00	0.53	0.00	0.02	6.18	0.16	27.14	319.20	25323.99	
422.00	479.00	196.00	0.00	59.00	1592.00	0.80	1.68	2.30	81.00	1592.00	26.98	25.00	31.00	1.41	1.98	1.06	0.00	26.98	0.00	0.00	0.00	0.47	59.00	0.52	0.12	0.07	4.07	0.55	1.69	3.51	95.47	
423.00	1233.00	767.00	0.00	59.00	1558.00	0.81	1.72	3.11	72.00	1558.00	26.41	25.00	30.00	1.04	1.07	1.00	0.00	26.41	0.00	0.00	0.00	0.45	59.00	0.52	0.08	0.16	3.31	0.63	1.55	2.01	13.79	
424.00	1384.00	58.00	0.00	58.00	1958.00	0.88	2.08	1.78	72.00	1958.00	33.76	24.00	51.00	7.21	52.01	4.65	0.00	33.76	0.00	0.00	0.00	0.48	58.00	0.51	0.03	0.01	6.31	0.13	35.66	691.47	42544.20	
425.00	116.00	291.00	0.00	57.00	1525.00	0.64	1.30	2.31	72.00	1525.00	26.75	24.00	29.00	1.35	1.83	0.98	0.00	26.75	0.00	0.00	0.00	0.45	57.00	0.50	0.11	0.06	4.12	0.53	1.59	-0.35	49.46	
426.00	1383.00	3.00	0.00	56.00	2878.00	0.48	1.14	0.00	56.00	2878.00	51.39	23.00	87.00	16.85	284.06	6.99	0.00	51.39	0.00	0.00	0.00	0.43	56.00	0.50	0.08	0.01	6.27	0.11	68.38	849.50	1509003.00	
427.00	815.00	583.00	0.00	56.00	1832.00	0.84	1.83	3.06	72.00	1832.00	32.71	25.00	43.00	5.28	27.92	3.89	0.00	32.71	0.00	0.00	0.00	0.47	56.00	0.50	0.08	0.02	6.06	0.25	19.61	49.33	11229.62	
428.00	1048.00	195.00	0.00	52.00	1414.00	0.73	1.46	3.07	63.00	1414.00	27.19	25.00	29.00	1.07	1.14	1.08	0.00	27.19	0.00	0.00	0.00	0.42	52.00	0.46	0.07	0.11	3.55	0.59	1.63	-1.48	8.14	
429.00	1046.00	201.00	0.00	51.00	1396.00	0.69	1.38	2.33	64.00	1396.00	27.37	24.00	29.00	1.37	1.88	1.56	0.00	27.37	0.00	0.00	0.00	0.46	51.00	0.45	0.07	0.06	4.31	0.50	3.17	-0.31	25.70	
430.00	1093.00	835.00	0.00	48.00	1326.00	0.66	1.33	1.57	48.00	1326.00	27.62	25.00	30.00	1.10	1.22	1.26	0.00	27.62	0.00	0.00	0.00	0.39	48.00	0.42	0.00	0.08	3.85	0.54	1.74	0.91	18.47	
431.00	668.00	92.00	0.00	47.00	1240.00	0.86	1.98	0.03	50.00	1240.00	26.38	24.00	29.00	1.05	1.11	1.01	0.00	26.38	0.00	0.00	0.00	0.44	47.00	0.42	0.11	0.08	3.81	0.54	2.26	0.85	9.64	
432.00	369.00	103.00	0.00	46.00	1819.00	0.91	2.47	2.98	55.00	1819.00	39.54	26.00	54.00	9.05	81.99	6.81	0.00	39.54	0.00	0.00	0.00	0.49	46.00	0.41	0.13	0.02	5.67	0.04	75.39	383.44	58355.59	
433.00	1384.00	351.00	0.00	43.00	1843.00	0.78	1.59	2.36	64.00	1843.00	42.86	25.00	70.00	13.92	193.84	7.62	0.00	42.86	0.00	0.00	0.00	0.44	43.00	0.38	0.07	0.02	5.66	0.01	149.04	4262.42	483119.50	
435.00	1304.00	599.00	0.00	37.00	1021.00	0.86	1.95	1.38	45.00	1021.00	27.59	25.00	31.00	1.30	1.69	1.42	0.00	27.59	0.00	0.00	0.00	0.44	37.00	0.33	0.12	0.07	4.05	0.54	2.07	0.69	36.51	
436.00	51.00	226.00	0.00	36.00	927.00	0.79	1.64	0.22	40.00	927.00	25.75	24.00	27.00	0.73	0.54	0.69	0.00	25.75	0.00	0.00	0.00	0.39	36.00	0.32	0.13	0.22	2.67	0.71	0.85	-0.03	3.65	
437.00	353.00	608.00	0.00	36.00	1179.00	0.73	1.45	2.32	49.00	1179.00	32.75	25.00	40.00	4.97	24.71	3.45	0.00	32.75	0.00	0.00	0.00	0.40	36.00	0.32	0.14	0.03	5.09	0.28	25.43	-52.58	5538.60	
438.00	457.00	37.00	0.00	34.00	902.00	0.91	2.43	1.79	50.00	902.00	26.53	25.00	29.00	1.28	1.65	1.29	0.00	26.53	0.00	0.00	0.00	0.45	34.00	0.30	0.16	0.07	4.07	0.50	3.25	1.38	24.21	
439.00	94.00	52.00	0.00	34.00	1100.00	0.82	1.76	2.91	40.00	1100.00	32.35	25.00	38.00	3.88	15.02	3.28	0.00	32.35	0.00	0.00	0.00	0.40	34.00	0.30	0.16	0.03	5.00	0.18	17.36	-2.69	2105.47	
440.00	1072.00	358.00	0.00	34.00	931.00	0.90	2.26	3.08	36.00	931.00	27.38	25.00	29.00	0.99	0.97	1.11	0.00	27.38	0.00	0.00	0.00	0.40	34.00	0.30	0.12	0.14	3.32	0.56	1.32	-1.73	9.53	
441.00	10.00	185.00	0.00	26.00	685.00	0.83	1.80	1.45	28.00	685.00	26.35	25.00	28.00	0.69	0.48	0.86	0.00	26.35	0.00	0.00	0.00	0.35	26.00	0.23	0.11	0.27	2.13	0.82	0.35	0.45	1.68	
442.00	869.00	164.00	0.00	24.00	683.00	0.75	1.50	0.00	24.00	683.00	28.46	25.00	33.00	2.17	4.69	1.53	0.00	28.46	0.00	0.00	0.00	0.32	24.00	0.21	0.09	0.06	4.11	0.49	2.47	13.36	406.03	
